#DataThief E:\MyDownloads\Download\Datathief\SMAI.png Sunday 5-Feb-2017 9:49:49 PM
2.3792, 2.3365
2.4077, 2.3779
2.4365, 2.4193
2.4658, 2.4745
2.4955, 2.5295
2.5253, 2.571
2.5554, 2.5986
2.5862, 2.6469
2.617, 2.6676
2.6479, 2.6676
2.6793, 2.6745
2.6478, 2.6606
2.6169, 2.6606
2.5864, 2.6676
2.6171, 2.6745
2.648, 2.6745
2.6792, 2.6677
2.7106, 2.6401
2.7418, 2.5642
2.7732, 2.4746
2.8039, 2.2814
2.8338, 1.9918
2.8647, 1.7643
2.8949, 1.4401
2.8606, 1.3988
2.8939, 1.3505
2.9243, 1.0333
2.9556, 0.7436
2.9886, 0.5781
3.0228, 0.4816
3.0573, 0.378
3.093, 0.3437
3.0567, 0.3299
3.092, 0.2609
3.1283, 0.2402
3.0915, 0.2195
3.1277, 0.1919
3.1644, 0.1713
3.2015, 0.1506
3.1638, 0.123
3.2009, 0.1023
3.2384, 0.0747
3.2764, 0.0541
3.315, 0.0472
3.3541, 0.0403
3.3936, 0.0265
3.4337, 0.0265
3.4742, 0.0196
3.5152, 0.0196
3.5567, 0.0128
3.5987, 0.0128
3.6412, 0.0128
3.6842, 0.0128
3.7278, 0.0128
3.7718, 0.0128
3.8164, 0.0128
3.8615, 0.0128
3.9071, 0.0129
3.9533, 0.0129
3.9999, 5.9817e-3
4.0472, 5.9935e-3
4.095, 6.0052e-3
4.1434, 6.0169e-3
4.1924, 6.0286e-3
4.2419, 6.0404e-3
4.292, 6.0521e-3
4.3428, 6.0638e-3
4.3941, 6.0756e-3
4.446, 6.0873e-3
4.4985, 6.099e-3
4.5516, 6.1107e-3
4.6055, 6.1225e-3
4.6599, 6.1342e-3
4.7149, 6.1459e-3
4.7707, 6.1577e-3
4.8271, 6.1694e-3
4.8841, 6.1811e-3
4.9418, 6.1928e-3
5.0002, 6.2046e-3
5.0593, 6.2163e-3
5.1192, 0.0131
5.1797, 0.0131
5.241, 0.0131
5.3029, 0.0132
5.3655, 0.0132
5.429, 0.0132
5.4931, 0.0132
5.558, 0.0132
5.6237, 0.0132
5.6902, 0.0132
5.7574, 0.0132
5.8254, 0.0133
5.8941, 6.3688e-3
5.9638, 6.3805e-3
6.0342, 6.3922e-3
6.1056, 6.404e-3
6.1777, 6.4157e-3
6.2507, 6.4274e-3
6.3246, 6.4392e-3
6.3993, 6.4509e-3
6.4748, 6.4626e-3
6.5514, 6.4743e-3
6.6289, 6.4861e-3
6.7072, 6.4978e-3
6.7865, 6.5095e-3
6.8667, 6.5213e-3
6.9478, 6.533e-3
7.0299, 6.5447e-3
7.1132, 0.0135
7.1972, 0.0135
7.2823, 0.0135
7.3683, 0.0135
7.4554, 0.0135
7.5434, 0.0135
7.6327, 0.0135
7.7229, 0.0135
7.8141, 0.0135
7.9064, 0.0136
7.9999, 0.0136
8.0944, 0.0136
8.1901, 0.0136
8.0942, 6.6855e-3
8.1899, 6.6972e-3
8.2866, 6.7089e-3
8.3846, 6.7206e-3
8.4837, 6.7324e-3
8.5838, 6.7441e-3
8.6853, 6.7558e-3
8.788, 6.7676e-3
8.8918, 6.7793e-3
8.9969, 6.791e-3
9.1032, 6.8027e-3
9.211, 0.0137
9.3199, 0.0137
9.43, 0.0137
9.5415, 0.0137
9.6542, 0.0138
9.7683, 0.0138
9.8837, 0.0138
10.0005, 0.0138
10.1187, 0.0138
10.2383, 0.0138
